form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00858373,SB22.I6546,,,CCM,ZINKE FOR CONGRESS,,,,,,704C 13TH ST E,STE 260,WHITEFISH,MT,599372981,G2024,,2024-09-30,36260.53,,DISTRIBUTION OF NET JFC PROCEEDS,,C00778159,,H4MT01041,ZINKE,RYAN,K,,,H,MT,01,  ,,,,,,,
SB22,C00858373,SB22.I6360,,,PAC,AMERICAN REVIVAL PAC,,,,,,C/O 228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,,,2024-09-30,223216.19,,DISTRIBUTION OF NET JFC PROCEEDS,,C00639229,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6374,,,PAC,CONGRESSIONAL LEADERSHIP FUND-CONTRIB,,,,,,"1747 PENNSYLVANIA AVENUE, NW",5TH FLOOR,WASHINGTON,DC,20006,,,2024-09-30,78980.88,,DISTRIBUTION OF NET JFC PROCEEDS,,C00504530,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6400,,,PAC,GROW THE MAJORITY NOMINEE FUND NH01,,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,,,2024-09-30,39350.85,,DISTRIBUTION OF NET JFC PROCEEDS,,C00858167,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6362,,,PTY,ARIZONA REPUBLICAN PARTY,,,,,,3033 N CENTRAL AVE,SUITE 300,PHOENIX,AZ,85012,,,2024-09-30,18689.98,,DISTRIBUTION OF NET JFC PROCEEDS,,C00008227,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6369,,,PTY,CALIFORNIA REPUBLICAN PARTY FED ACCT,,,,,,1001 K ST. FLOOR 4,,SACRAMENTO,CA,95814,,,2024-09-30,18689.98,,DISTRIBUTION OF NET JFC PROCEEDS,,C00140590,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6405,,,PTY,ILLINOIS REPUBLICAN PARTY,,,,,,PO BOX 64897,,CHICAGO,IL,606640897,,,2024-09-30,8849.37,,DISTRIBUTION OF NET JFC PROCEEDS,,C00005926,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6458,,,PTY,MICHIGAN REPUBLICAN PARTY,,,,,,3450 ALPINE AVE NW,BOX 332,GRAND RAPIDS,MI,49544,,,2024-09-30,23610.29,,DISTRIBUTION OF NET JFC PROCEEDS,,C00041160,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6474,,,PTY,NEVADA REPUBLICAN PARTY,,,,,,840 S. RANCHO DR. SUITE 4-800,,LAS VEGAS,NV,891063837,,,2024-09-30,18689.98,,DISTRIBUTION OF NET JFC PROCEEDS,,C00082925,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6476,,,PTY,NEW HAMPSHIRE REPUBLICAN STATE CMTE,,,,,,10 WATER ST,,CONCORD,NH,033014844,,,2024-09-30,18689.98,,DISTRIBUTION OF NET JFC PROCEEDS,,C00136457,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6481,,,PTY,NORTH CAROLINA REPUBLICAN PARTY,,,,,,1506 HILLSBOROUGH ST,,RALEIGH,NC,276051831,,,2024-09-30,28530.59,,DISTRIBUTION OF NET JFC PROCEEDS,,C00038505,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6485,,,PTY,NRCC,,,,,,320 1ST ST SE,,WASHINGTON,DC,20003,,,2024-09-30,1151928.60,,DISTRIBUTION OF NET JFC PROCEEDS,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6489,,,PTY,NRCC,,,,,,320 1ST ST SE,,WASHINGTON,DC,20003,,,2024-09-30,1695298.10,,BLDG-DISTRIBUTION OF NET JFC PROCEEDS,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6492,,,PTY,NRCC,,,,,,320 1ST ST SE,,WASHINGTON,DC,20003,,,2024-09-30,669358.14,,LEGAL-DISTRIBUTION OF NET JFC PROCEEDS,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6494,,,PTY,NY REPUBLICAN FED CAMP CMTE,,,,,,315 STATE ST,,ALBANY,NY,122102001,,,2024-09-30,28530.59,,DISTRIBUTION OF NET JFC PROCEEDS,,C00055582,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6498,,,PTY,OHIO REPUBLICAN PARTY,,,,,,211 S FIFTH STREET,,COLUMBUS,OH,43215,,,2024-09-30,17360.00,,DISTRIBUTION OF NET JFC PROCEEDS,,C00162339,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6500,,,PTY,OREGON REPUBLICAN PARTY,,,,,,PO BOX 1586,,LAKE OSWEGO,OR,97035,,,2024-09-30,41961.53,,DISTRIBUTION OF NET JFC PROCEEDS,,C00153031,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6507,,,PTY,REPUBLICAN CAMP CMTE OF NEW MEXICO,,,,,,PO BOX 94083,,ALBUQUERQUE,NM,871994083,,,2024-09-30,28530.59,,DISTRIBUTION OF NET JFC PROCEEDS,,C00020818,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6510,,,PTY,REPUBLICAN FED CMTE OF PENNSYLVANIA,,,,,,3501 NORTH FRONT STREET STE 200,,HARRISBURG,PA,17110,,,2024-09-30,18689.98,,DISTRIBUTION OF NET JFC PROCEEDS,,C00044842,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6512,,,PTY,REPUBLICAN PARTY OF FLORIDA,,,,,,420 E. JEFFERSON STREET,,TALLAHASSEE,FL,32301,,,2024-09-30,18689.98,,DISTRIBUTION OF NET JFC PROCEEDS,,C00099259,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6514,,,PTY,REPUBLICAN PARTY OF IOWA,,,,,,621 E 9TH ST,,DES MOINES,IA,50309,,,2024-09-30,18689.98,,DISTRIBUTION OF NET JFC PROCEEDS,,C00014498,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6516,,,PTY,REPUBLICAN PARTY OF MINNESOTA-FED,,,,,,7400 METRO BLVD,STE 424,MINNEAPOLIS,MN,554392374,,,2024-09-30,18689.98,,DISTRIBUTION OF NET JFC PROCEEDS,,C00001313,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6518,,,PTY,REPUBLICAN PARTY OF TEXAS,,,,,,PO BOX 2206,,AUSTIN,TX,787682206,,,2024-09-30,23610.29,,DISTRIBUTION OF NET JFC PROCEEDS,,C00143743,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6520,,,PTY,REPUBLICAN PARTY OF VIRGINIA,,,,,,115 EAST GRACE STREET,,RICHMOND,VA,232191741,,,2024-09-30,22280.25,,DISTRIBUTION OF NET JFC PROCEEDS,,C00001305,,,,,,,,,,,  ,,,,,,,
