form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00554444,B861090,,,CCM,Sims for House,,,,,,505 N. Umber St.,,Jenks,OK,74037,P2024,,2023-12-01,500.00,,P-2024 State House 68 OK,011,,,,Sims,Lonnie,,,,H,OK,68,,,,,,,,
SB29,C00554444,B861091,,,CCM,Sneed for House,,,,,,P.O. Box 1653,,Fort Gibson,OK,74434,P2024,,2023-12-01,500.00,,P-2024 State House 14 OK,011,,,,Sneed,Chris,,,,H,OK,14,,,,,,,,
SB29,C00554444,B861088,,,CCM,Friends of Clay Staires for Rep.,,,,,,14508 North Tiffany Lane,,Skiatook,OK,74070,P2024,,2023-12-01,400.00,,P-2024 State House 66 OK,011,,,,Staires,Clay,,,,H,OK,66,,,,,,,,
SB29,C00554444,B861089,,,CCM,Mark Tedford for State Rep. 2024,,,,,,6301 E 105TH ST,,Tulsa,OK,74137,P2024,,2023-12-01,400.00,,P-2024 State House 69 OK,011,,,,Tedford,Mark,,,,H,OK,69,,,,,,,,
SB29,C00554444,B862930,,,CCM,Friends of Meloyde Blancett,,,,,,1620 S. Newport Ave.,,Tulsa,OK,74120,P2024,,2023-12-20,400.00,,P-2024 State House 78 OK,011,,,,Blancett,Meloyde,,,,H,OK,78,,,,,,,,
SB29,C00554444,B862932,,,CCM,Michael Brooks for Oklahoma,,,,,,2704 Lysander Pl,,Oklahoma City,OK,73128,O2022,Election Cycle,2023-12-20,500.00,,O-2022 State Senate 44 OK,011,,,,Brooks,Michael,,,,S,OK,44,,,,,,,,
SB29,C00554444,B862929,,,CCM,Friends of Denise CH 2024,,,,,,11937 N. Mustang Road,,Surrey Hills-Yukon,OK,73099,P2024,,2023-12-20,400.00,,P-2024 State House 41 OK,011,,,,Crosswhite Hader,Denise,,,,H,OK,41,,,,,,,,
SB29,C00554444,B862931,,,CCM,Matt Pinnell For Lieutenant Governor,,,,,,7380 S Olympia Ave #309,,Tulsa,OK,74132,O2022,Election Cycle,2023-12-20,1000.00,,O-2022 Lt. Governor  OK,011,,,,Pinnell,Matt,,,,,OK, ,,,,,,,,
SB29,C00554444,B852424,,,PTY,TX House Republican Caucus,,,,,,PO Box 13305,,Austin,TX,78711,O2023,Not Applicable,2023-08-09,5000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00554444,B852423,,,CCM,Frazier For Texas,,,,,,321 Bachman Creek Dr.,,McKinney,TX,75072,P2024,,2023-08-09,500.00,,P-2024 State House 61 TX,011,,,,Frazier,Frederick,,,,H,TX,61,,,,,,,,
SB29,C00554444,B852411,,,CCM,Glenn Rogers Campaign,,,,,,1832 Grassy Ridge Rd,,Graford,TX,76449,P2024,,2023-08-09,750.00,,P-2024 State House 60 TX,011,,,,Rogers,Glenn,,,,H,TX,60,,,,,,,,
SB29,C00554444,B853848,,,CCM,Travis Clardy Campaign,,,,,,209 East Main Street,,Nacogdoches,TX,75961,P2024,,2023-09-05,500.00,,P-2024 State House 11 TX,011,,,,Clardy,Travis,,,,H,TX,11,,,,,,,,
SB29,C00554444,B853850,,,CCM,Todd Hunter Campaign,,,,,,445 Cape Henry,,Corpus Christi,TX,78412,P2024,,2023-09-05,1500.00,,P-2024 State House 32 TX,011,,,,Hunter,Todd,A,,,H,TX,32,,,,,,,,
SB29,C00554444,B853849,,,CCM,The Kyle Kacal Campaign,,,,,,P.O. Box 6628,,College Station,TX,77805,P2024,,2023-09-05,500.00,,P-2024 State House 12 TX,011,,,,Kacal,Kyle,,,,H,TX,12,,,,,,,,
SB29,C00554444,B853847,,,CCM,Ramon Romero for TX State Rep Campaign,,,,,,3907 E. Lancaster Avenue,,Fort Worth,TX,76103,P2024,,2023-09-05,500.00,,P-2024 State House 90 TX,011,,,,Romero,Ramon,,,,H,TX,90,,,,,,,,
SB29,C00554444,B854455,,,CCM,Drew Darby Campaign,,,,,,P.O. Box 3284,,San Angelo,TX,76902,P2024,,2023-09-25,1500.00,,P-2024 State House 72 TX,011,,,,Darby,Drew,,,,H,TX,72,,,,,,,,
SB29,C00554444,B854454,,,CCM,Stan Gerdes Campaign,,,,,,606 Gresham Street,,Smithville,TX,78957,P2024,,2023-09-25,500.00,,P-2024 State House 17 TX,011,,,,Gerdes,Stanley,A,,,H,TX,17,,,,,,,,
SB29,C00554444,B856424,,,CCM,Friends of Donna Campbell,,,,,,PO Box 171021,,San Antonio,TX,78217,P2024,,2023-09-29,1000.00,,P-2024 State Senate 25 TX,011,,,,Campbell,Donna,,,,S,TX,25,,,,,,,,
SB29,C00554444,B856374,,,CCM,Cody Harris for State House,,,,,,312 Glenwood Dr.,,Palestine,TX,75801,P2024,,2023-09-29,500.00,,P-2024 State House 08 TX,011,,,,Harris,Cody,,,,H,TX,08,,,,,,,,
SB29,C00554444,B856425,,,CCM,Phil King for State Senate,,,,,,P.O. Box 1913,,Weatherford,TX,76086,P2024,,2023-09-29,1000.00,,P-2024 State Senate 10 TX,011,,,,King,Phil,,,,S,TX,10,,,,,,,,
SB29,C00554444,B856372,,,CCM,Texans for Dade,,,,,,P.O. Box 5990,,Austin,TX,78763,P2024,,2023-09-29,2500.00,,P-2024 State House 21 TX,011,,,,Phelan,Dade,,,,H,TX,21,,,,,,,,
SB29,C00554444,B859302,,,CCM,Brian Birdwell Campaign,,,,,,P.O. Box 1111,,Granbury,TX,76048,P2026,,2023-11-08,2000.00,,P-2026 State Senate 22 TX,011,,,,Birdwell,Brian,,,,S,TX,22,,,,,,,,
SB29,C00554444,B859298,,,CCM,Friends of Brandon Creighton,,,,,,2257 N. Loop 336 Ste. 140-366,,Conroe,TX,77304,P2026,,2023-11-08,1000.00,,P-2026 State Senate 04 TX,011,,,,Creighton,Brandon,,,,S,TX,04,,,,,,,,
SB29,C00554444,B859292,,,CCM,Ryan Guillen Campaign,,,,,,2504 Sable Palm Drive,,Rio Grande City,TX,78582,P2024,,2023-11-08,500.00,,P-2024 State House 31 TX,011,,,,Guillen,Ryan,,,,H,TX,31,,,,,,,,
SB29,C00554444,B859301,,,CCM,Bryan Hughes Campaign,,,,,,P.O. Box 450,,Minneola,TX,75773,P2026,,2023-11-08,2000.00,,P-2026 State Senate 01 TX,011,,,,Hughes,Bryan,,,,S,TX,01,,,,,,,,
SB29,C00554444,B859295,,,CCM,Friends of Ken King,,,,,,15074 Marshall Drive,,Canadian,TX,79014,P2024,,2023-11-08,500.00,,P-2024 State House 88 TX,011,,,,King,Ken,,,,H,TX,88,,,,,,,,
SB29,C00554444,B859299,,,CCM,Morgan LaMantia for State Senate,,,,,,222 North Expressway 83 Suite 203,,Brownsville,TX,78526,P2024,,2023-11-08,1000.00,,P-2024 State Senate 27 TX,011,,,,LaMantia,Morgan,,,,S,TX,27,,,,,,,,
SB29,C00554444,B859297,,,CCM,Texans for Stan,,,,,,P.O. Box 3752,,Abilene,TX,79604,P2024,,2023-11-08,500.00,,P-2024 State House 71 TX,011,,,,Lambert,Standard,,,,H,TX,71,,,,,,,,
SB29,C00554444,B859293,,,CCM,Armando Martinez Campaign,,,,,,PO Box 1651,,Weslaco,TX,78599,P2024,,2023-11-08,500.00,,P-2024 State House 39 TX,011,,,,Martinez,Armando,,,,H,TX,39,,,,,,,,
SB29,C00554444,B859300,,,CCM,Dr. Charles Schwertner for State Senate,,,,,,P.O. Box 2448,,Georgetown,TX,78627,P2026,,2023-11-08,2000.00,,P-2026 State Senate 5 TX,011,,,,Schwertner,Charles,,,,S,TX,05,,,,,,,,
SB29,C00554444,B859296,,,CCM,John Smithee for State House Rep,,,,,,320 S. Polk Suite 1000,,Amarillo,TX,79101,P2024,,2023-11-08,500.00,,P-2024 State House 86 TX,011,,,,Smithee,John,T,,,H,TX,86,,,,,,,,
SB29,C00554444,B859303,,,CCM,Kevin Sparks Campaign,,,,,,2600 Mockingbird lane,,Midland,TX,79705,P2026,,2023-11-08,750.00,,P-2026 State Senate District 31 TX,011,,,,Sparks,Kevin,,,,S,TX, ,,,,,,,,
SB29,C00554444,B859294,,,CCM,David Spiller for Texas Campaign,,,,,,PO Box 447,,Jacksboro,TX,76458,P2024,,2023-11-08,750.00,,P-2024 State House 68 TX,011,,,,Spiller,David,,,,H,TX,68,,,,,,,,
SB29,C00554444,B859291,,,CCM,Ellen Troxclair for Texas,,,,,,701 Hwy 281 Suite H #196,,Marble Falls,TX,78654,P2024,,2023-11-08,500.00,,P-2024 State House 19 TX,011,,,,Troxclair,Ellen,,,,H,TX,19,,,,,,,,
SB29,C00554444,B861084,,,CCM,Cesar Blanco for State Senate,,,,,,P.O. Box 27074,,El Paso,TX,79926,P2024,,2023-12-01,1000.00,,P-2024 State Senate 29 TX,011,,,,Blanco,Cesar,,,,S,TX,29,,,,,,,,
SB29,C00554444,B861085,,,CCM,Charles Geren Campaign,,,,,,P.O. Box 1440,,Ft. Worth,TX,76101,P2024,,2023-12-01,500.00,,P-2024 State House 99 TX,011,,,,Geren,Charles,,,,H,TX,99,,,,,,,,
